肺动脉瓣狭窄关闭不全	I37.201	{"0_core_term": ["狭窄", "不全"], "1_region_term": ["肺动脉瓣"], "dummy_term": ["关闭"]}
心脏瓣膜病	I38xx01	{"0_core_term": ["心脏", "瓣膜病"]}
老年性心脏瓣膜病	I38xx02	{"0_core_term": ["心脏", "瓣膜病"], "2_type_term": ["老年性"]}
心脏瓣膜穿孔	I38xx03	{"0_core_term": ["心脏", "穿孔"], "dummy_term": ["瓣膜"]}
心瓣膜钙化	I38xx04	{"0_core_term": ["钙化"], "1_region_term": ["心"], "dummy_term": ["瓣膜"]}
心瓣膜破裂	I38xx05	{"0_core_term": ["破裂"], "1_region_term": ["心"], "dummy_term": ["瓣膜"]}
心内膜炎	I38xx06	{"dummy_term": ["心内膜炎"]}
慢性心脏瓣膜炎	I38xx07	{"0_core_term": ["心脏", "膜炎"], "2_type_term": ["慢性"], "dummy_term": ["瓣"]}
病毒性心肌炎	I40.001	{"0_core_term": ["心肌炎"], "2_type_term": ["病毒性"]}
感染性心肌炎	I40.002	{"0_core_term": ["心肌炎"], "2_type_term": ["感染性"]}
细菌性心肌炎	I40.003	{"0_core_term": ["心肌炎"], "2_type_term": ["细菌性"]}
心肌脓肿	I40.004	{"0_core_term": ["脓肿"], "1_region_term": ["心肌"]}
暴发性心肌炎	I40.005	{"0_core_term": ["心肌炎"], "2_type_term": ["暴发性"]}
原虫性心肌炎	I40.006	{"0_core_term": ["心肌炎"], "dummy_term": ["原虫"], "5_others_term": ["性"]}
真菌性心肌炎	I40.007	{"0_core_term": ["心肌炎"], "2_type_term": ["真菌性"]}
中毒性心肌炎	I40.801	{"0_core_term": ["心肌炎"], "2_type_term": ["中毒性"]}
药物性心肌炎	I40.802	{"0_core_term": ["心肌炎"], "2_type_term": ["药物性"]}
过敏性心肌炎	I40.803	{"0_core_term": ["心肌炎"], "2_type_term": ["过敏性"]}
急性心肌炎	I40.901	{"0_core_term": ["心肌炎"], "2_type_term": ["急性"]}
家族性扩张性心肌病	I42.001	{"0_core_term": ["心肌病"], "2_type_term": ["扩张性"], "5_others_term": ["家族", "性"]}
扩张性心肌病[充血性心肌病]	I42.002	{"0_core_term": ["心肌病", "充血性", "心肌病"], "2_type_term": ["扩张性"]}
肥厚性梗阻性心肌病	I42.101	{"0_core_term": ["心肌病"], "2_type_term": ["肥厚性", "梗阻性"]}
肥厚性主动脉瓣下狭窄	I42.102	{"0_core_term": ["狭窄"], "2_type_term": ["肥厚性", "下"], "1_region_term": ["主动脉瓣"]}
肥厚性非梗阻性心肌病	I42.201	{"0_core_term": ["心肌病"], "2_type_term": ["肥厚性", "非梗阻性"]}
肥厚性心肌病	I42.202	{"0_core_term": ["心肌病"], "2_type_term": ["肥厚性"]}
心尖肥厚型心肌病	I42.203	{"0_core_term": ["肥厚型", "心肌病"], "1_region_term": ["心尖"]}
心内膜心肌纤维化	I42.301	{"0_core_term": ["纤维化"], "1_region_term": ["心肌"], "dummy_term": ["心内膜"]}
心内膜弹力纤维增生	I42.401	{"0_core_term": ["增生"], "1_region_term": ["纤维"], "dummy_term": ["心内膜", "弹力"]}
先天性心肌病	I42.402	{"0_core_term": ["心肌病"], "2_type_term": ["先天性"]}
限制性心肌病	I42.501	{"0_core_term": ["心肌病"], "dummy_term": ["限制性"]}
缩窄性心肌病	I42.502	{"0_core_term": ["缩窄性", "心肌病"]}
酒精性心肌病	I42.601	{"0_core_term": ["心肌病"], "2_type_term": ["酒精性"]}
心肌囊肿	I42.801	{"0_core_term": ["囊肿"], "1_region_term": ["心肌"]}
致心律失常性右室心肌病	I42.802	{"0_core_term": ["心肌病"], "2_type_term": ["心律失常性"], "dummy_term": ["致"], "1_region_term": ["右室"]}
心动过速性心肌病	I42.803	{"0_core_term": ["心动过速", "心肌病"], "5_others_term": ["性"]}
心肌炎后心肌病	I42.804	{"0_core_term": ["心肌炎", "心肌病"], "dummy_term": ["后"]}
右心心肌病	I42.805	{"0_core_term": ["心肌病"], "1_region_term": ["右心"]}
致心律失常性左室心肌病	I42.806	{"0_core_term": ["心肌病"], "2_type_term": ["心律失常性"], "dummy_term": ["致"], "1_region_term": ["左室"]}
应激性心肌病[心尖球形综合征]	I42.807	{"0_core_term": ["心肌病", "综合征"], "2_type_term": ["应激性"], "dummy_term": ["球形"], "1_region_term": ["心尖"]}
甲状腺毒性心肌病	I42.808	{"0_core_term": ["心肌病"], "2_type_term": ["毒性"], "1_region_term": ["甲状腺"]}
继发性心肌病	I42.902	{"0_core_term": ["心肌病"], "2_type_term": ["继发性"]}
特发性心肌病	I42.903	{"0_core_term": ["心肌病"], "2_type_term": ["特发性"]}
心肌病	I42.905	{"0_core_term": ["心肌病"]}
未定型心肌病	I42.906	{"0_core_term": ["心肌病"], "2_type_term": ["未定型"]}
一度房室阻滞	I44.001	{"0_core_term": ["房室"], "2_type_term": ["一度", "阻滞"]}
二度房室传导阻滞	I44.101	{"0_core_term": ["房室", "传导阻滞"], "2_type_term": ["二度"]}
二度I型房室传导阻滞	I44.102	{"0_core_term": ["房室", "传导阻滞"], "2_type_term": ["二度", "I型"]}
二度II型房室传导阻滞	I44.103	{"0_core_term": ["房室", "传导阻滞"], "2_type_term": ["二度", "II型"]}
文氏阻滞	I44.104	{"2_type_term": ["阻滞"], "dummy_term": ["文", "氏"]}
莫氏阻滞I型	I44.105	{"2_type_term": ["阻滞", "I型"], "dummy_term": ["莫", "氏"]}
莫氏阻滞II型	I44.106	{"2_type_term": ["阻滞", "II型"], "dummy_term": ["莫", "氏"]}
三度房室传导阻滞	I44.201	{"0_core_term": ["房室", "传导阻滞"], "2_type_term": ["三度"]}
高度房室传导阻滞	I44.202	{"0_core_term": ["房室", "传导阻滞"], "2_type_term": ["高度"]}
房室传导阻滞	I44.302	{"0_core_term": ["房室", "传导阻滞"]}
特发性房室束支退化症[lengre病]	I44.303	{"0_core_term": ["房室", "病"], "2_type_term": ["特发性"], "dummy_term": ["束", "支", "退化", "症", "lengre"]}
左前分支传导阻滞	I44.401	{"0_core_term": ["分支", "传导阻滞"], "dummy_term": ["左前"]}
左后分支传导阻滞	I44.501	{"0_core_term": ["分支", "传导阻滞"], "2_type_term": ["左后"]}
完全性左束支传导阻滞	I44.601	{"0_core_term": ["传导阻滞"], "2_type_term": ["完全性"], "1_region_term": ["左束支"]}
左束支半传导阻滞	I44.602	{"0_core_term": ["传导阻滞"], "1_region_term": ["左束支"], "dummy_term": ["半"]}
左束支传导阻滞	I44.701	{"0_core_term": ["传导阻滞"], "1_region_term": ["左束支"]}
不完全性右束支传导阻滞	I45.101	{"0_core_term": ["传导阻滞"], "2_type_term": ["不完全性"], "1_region_term": ["右束支"]}
完全性右束支传导阻滞	I45.102	{"0_core_term": ["传导阻滞"], "2_type_term": ["完全性"], "1_region_term": ["右束支"]}
右束支传导阻滞	I45.103	{"0_core_term": ["传导阻滞"], "1_region_term": ["右束支"]}
双束支传导阻滞	I45.201	{"0_core_term": ["传导阻滞"], "2_type_term": ["双"], "dummy_term": ["束", "支"]}
三分支传导阻滞	I45.301	{"0_core_term": ["传导阻滞"], "dummy_term": ["三分", "支"]}
室内传导阻滞	I45.401	{"0_core_term": ["传导阻滞"], "dummy_term": ["室内"]}
束支传导阻滞	I45.402	{"0_core_term": ["传导阻滞"], "dummy_term": ["束", "支"]}
窦房传导阻滞	I45.501	{"0_core_term": ["窦", "传导阻滞"], "dummy_term": ["房"]}
窦房结功能低下	I45.502	{"1_region_term": ["窦房结"], "2_type_term": ["低下"], "5_others_term": ["功能"]}
窦性停搏	I45.503	{"dummy_term": ["窦性停搏"]}
房内传导阻滞	I45.504	{"0_core_term": ["传导阻滞"], "dummy_term": ["房内"]}
中隔束支传导阻滞	I45.505	{"0_core_term": ["中隔", "传导阻滞"], "dummy_term": ["束", "支"]}
劳恩-加农-莱文综合征	I45.601	{"0_core_term": ["综合征"], "dummy_term": ["劳", "恩", "-", "加农", "-", "莱文"]}
预激综合征[沃-帕-怀综合征]	I45.602	{"0_core_term": ["综合征", "综合征"], "dummy_term": ["预", "激", "沃", "-", "帕", "-", "怀"]}
间歇性预激综合征	I45.603	{"0_core_term": ["综合征"], "2_type_term": ["间歇性"], "dummy_term": ["预", "激"]}
A型预激综合征	I45.604	{"0_core_term": ["综合征"], "2_type_term": ["A型"], "dummy_term": ["预", "激"]}
B型预激综合征	I45.605	{"0_core_term": ["综合征"], "2_type_term": ["B型"], "dummy_term": ["预", "激"]}
房室结内双径	I45.606	{"1_region_term": ["房室结"], "2_type_term": ["内", "双"], "dummy_term": ["径"]}
心室预激	I45.607	{"1_region_term": ["心室"], "dummy_term": ["预", "激"]}
干扰性房室分离	I45.802	{"0_core_term": ["房室"], "2_type_term": ["分离"], "dummy_term": ["干扰"], "5_others_term": ["性"]}
长QT综合征	I45.803	{"0_core_term": ["QT", "综合征"], "dummy_term": ["长"]}
R-R长间歇	I45.804	{"2_type_term": ["R", "R"], "dummy_term": ["-"], "5_others_term": ["长间歇"]}
房室结三径路	I45.805	{"1_region_term": ["房室结"], "dummy_term": ["三", "径路"]}
短QT综合征	I45.806	{"0_core_term": ["QT", "综合征"], "dummy_term": ["短"]}
家族性传导系统障碍	I45.902	{"0_core_term": ["障碍"], "1_region_term": ["传导系统"], "5_others_term": ["家族", "性"]}
心脏传导系统退行性变	I45.903	{"0_core_term": ["心脏"], "2_type_term": ["退行性变"], "1_region_term": ["传导系统"]}
阿-斯综合征[Stokes-Adams综合征]	I45.904	{"0_core_term": ["综合征", "综合征"], "dummy_term": ["阿", "-", "斯", "Stokes", "-", "Adams"]}
心脏停搏复苏成功	I46.001	{"0_core_term": ["心脏", "停搏", "复苏"], "dummy_term": ["成功"]}
心源性猝死	I46.101	{"0_core_term": ["猝死"], "2_type_term": ["心源性"]}
心脏停搏	I46.901	{"0_core_term": ["心脏", "停搏"]}
呼吸心跳骤停	I46.902	{"0_core_term": ["骤停"], "dummy_term": ["心跳"], "5_others_term": ["呼吸"]}
室性折返性心律失常	I47.001	{"0_core_term": ["心律失常"], "2_type_term": ["室性", "折返性"]}
窦房折返性心动过速	I47.101	{"0_core_term": ["心动过速"], "2_type_term": ["窦房折返性"]}
房内折返性心动过速	I47.103	{"0_core_term": ["心动过速"], "2_type_term": ["房内折返性"]}
房室结折返性心动过速	I47.104	{"0_core_term": ["心动过速"], "2_type_term": ["房室结折返性"]}
房室折返性心动过速	I47.105	{"0_core_term": ["心动过速"], "2_type_term": ["房室折返性"]}
房性心动过速	I47.106	{"0_core_term": ["心动过速"], "2_type_term": ["房性"]}
结性心动过速[交界性心动过速]	I47.107	{"0_core_term": ["心动过速", "心动过速"], "2_type_term": ["结性", "交界性"]}
室上性心动过速	I47.108	{"0_core_term": ["心动过速"], "2_type_term": ["室上性"]}
阵发性房室折返性心动过速	I47.109	{"0_core_term": ["心动过速"], "2_type_term": ["阵发性", "房室折返性"]}
阵发性房性心动过速	I47.110	{"0_core_term": ["心动过速"], "2_type_term": ["阵发性", "房性"]}
阵发性交界性心动过速	I47.111	{"0_core_term": ["心动过速"], "2_type_term": ["阵发性", "交界性"]}
阵发性室上性心动过速	I47.112	{"0_core_term": ["心动过速"], "2_type_term": ["阵发性", "室上性"]}
自律性增高性房性心动过速	I47.113	{"0_core_term": ["心动过速"], "2_type_term": ["高性", "房性"], "dummy_term": ["自律性", "增"]}
窄QRS心动过速	I47.114	{"0_core_term": ["心动过速"], "dummy_term": ["窄", "QRS"]}
尖端扭转型室性心动过速	I47.201	{"0_core_term": ["心动过速"], "2_type_term": ["扭转", "室性"], "dummy_term": ["尖端", "型"]}
室性心动过速	I47.202	{"0_core_term": ["心动过速"], "2_type_term": ["室性"]}
右室室性心动过速	I47.203	{"0_core_term": ["心动过速"], "2_type_term": ["室性"], "1_region_term": ["右室"]}
阵发性室性心动过速	I47.204	{"0_core_term": ["心动过速"], "2_type_term": ["阵发性", "室性"]}
左室室性心动过速	I47.205	{"0_core_term": ["心动过速"], "2_type_term": ["室性"], "1_region_term": ["左室"]}
宽QRS心动过速	I47.206	{"0_core_term": ["心动过速"], "dummy_term": ["宽", "QRS"]}
非持续性室性心动过速	I47.207	{"0_core_term": ["心动过速"], "2_type_term": ["持续性", "室性"], "3_judge_term": ["非"]}
束支折返性室性心动过速	I47.208	{"0_core_term": ["心动过速"], "2_type_term": ["折返性", "室性"], "dummy_term": ["束", "支"]}
儿茶酚胺敏感性室性心动过速	I47.209	{"0_core_term": ["心动过速"], "2_type_term": ["室性"], "dummy_term": ["儿茶酚胺", "敏感性"]}
多形性室性心动过速	I47.210	{"0_core_term": ["心动过速"], "2_type_term": ["多形性", "室性"]}
单形性室性心动过速	I47.211	{"0_core_term": ["心动过速"], "2_type_term": ["单形", "室性"], "5_others_term": ["性"]}
持续性室性心动过速	I47.212	{"0_core_term": ["心动过速"], "2_type_term": ["持续性", "室性"]}
双向性室性心动过速	I47.213	{"0_core_term": ["心动过速"], "2_type_term": ["室性"], "dummy_term": ["双向性"]}
心律失常电风暴	I47.214	{"0_core_term": ["心律失常"], "dummy_term": ["电", "风暴"]}
阵发性心动过速	I47.901	{"0_core_term": ["心动过速"], "2_type_term": ["阵发性"]}
不纯性心房扑动	I48xx01	{"0_core_term": ["心房扑动"], "dummy_term": ["不纯"], "5_others_term": ["性"]}
特发性心房颤动	I48xx02	{"0_core_term": ["心房颤动"], "2_type_term": ["特发性"]}
心房扑动	I48xx03	{"0_core_term": ["心房扑动"]}
心房颤动[心房纤颤]	I48xx04	{"0_core_term": ["心房颤动", "纤颤"], "1_region_term": ["心房"]}
阵发性心房扑动	I48xx05	{"0_core_term": ["心房扑动"], "2_type_term": ["阵发性"]}
阵发性心房颤动	I48xx06	{"0_core_term": ["心房颤动"], "2_type_term": ["阵发性"]}
持续性心房颤动	I48xx07	{"0_core_term": ["心房颤动"], "2_type_term": ["持续性"]}
慢性心房颤动	I48xx08	{"0_core_term": ["心房颤动"], "2_type_term": ["慢性"]}
初发心房颤动	I48xx09	{"0_core_term": ["心房颤动"], "2_type_term": ["初发"]}
持续性心房扑动	I48xx10	{"0_core_term": ["心房扑动"], "2_type_term": ["持续性"]}
长期持续性心房颤动	I48xx11	{"0_core_term": ["心房颤动"], "2_type_term": ["长期", "持续性"]}
急性心房颤动	I48xx12	{"0_core_term": ["心房颤动"], "2_type_term": ["急性"]}
永久性心房颤动	I48xx13	{"0_core_term": ["心房颤动"], "2_type_term": ["永久性"]}
长程持续性心房颤动	I48xx14	{"0_core_term": ["心房颤动"], "2_type_term": ["持续性"], "dummy_term": ["长程"]}
新诊断心房颤动	I48xx15	{"0_core_term": ["心房颤动"], "2_type_term": ["新"], "dummy_term": ["诊断"]}
心室扑动	I49.001	{"0_core_term": ["心室扑动"]}
心室颤动	I49.002	{"0_core_term": ["心室颤动"]}
心室颤动伴扑动	I49.003	{"0_core_term": ["心室颤动", "扑动"], "4_connect_term": ["伴"]}
房性期前收缩[房性早搏]	I49.101	{"0_core_term": ["房性早搏"], "2_type_term": ["房性"], "5_others_term": ["期前收缩"]}
频发性房性期前收缩	I49.102	{"2_type_term": ["频发", "房性"], "5_others_term": ["性", "期前收缩"]}
结性期前收缩[交界性过早搏动]	I49.201	{"2_type_term": ["结性", "交界性"], "dummy_term": ["过早搏动"], "5_others_term": ["期前收缩"]}
频发性室性期前收缩	I49.301	{"2_type_term": ["频发", "室性"], "5_others_term": ["性", "期前收缩"]}
室性期前收缩	I49.302	{"2_type_term": ["室性"], "5_others_term": ["期前收缩"]}
室性自搏	I49.303	{"2_type_term": ["室性"], "dummy_term": ["自", "搏"]}
阵发性室性期前收缩	I49.304	{"2_type_term": ["阵发性", "室性"], "5_others_term": ["期前收缩"]}
加速性室性自主心律	I49.305	{"0_core_term": ["心律"], "2_type_term": ["室性"], "dummy_term": ["加速性", "自主"]}
期前收缩	I49.401	{"5_others_term": ["期前收缩"]}
偶发房室性期前收缩	I49.402	{"2_type_term": ["偶发", "室性"], "dummy_term": ["房"], "5_others_term": ["期前收缩"]}
频发性期前收缩	I49.403	{"2_type_term": ["频发"], "5_others_term": ["性", "期前收缩"]}
病态窦房结综合征	I49.501	{"0_core_term": ["综合征"], "1_region_term": ["窦房结"], "dummy_term": ["病态"]}
快慢综合征	I49.502	{"0_core_term": ["综合征"], "dummy_term": ["快慢"]}
慢快综合征	I49.503	{"0_core_term": ["综合征"], "dummy_term": ["慢", "快"]}
室性并行心律	I49.801	{"0_core_term": ["心律"], "2_type_term": ["室性"], "dummy_term": ["并行"]}
窦房结-房室结游走节律	I49.802	{"1_region_term": ["窦房结", "房室结"], "dummy_term": ["-", "游走", "节律"]}
窦房结游走性心律	I49.803	{"0_core_term": ["心律"], "1_region_term": ["窦房结"], "dummy_term": ["游走"], "5_others_term": ["性"]}
窦性心律失常	I49.804	{"0_core_term": ["心律失常"], "2_type_term": ["窦性"]}
反复心律(逆节律)	I49.805	{"0_core_term": ["心律"], "2_type_term": ["反复"], "dummy_term": ["逆", "节律"]}
房性心律	I49.806	{"0_core_term": ["心律"], "2_type_term": ["房性"]}
结性心律	I49.807	{"0_core_term": ["心律"], "2_type_term": ["结性"]}
结性逸搏	I49.808	{"2_type_term": ["结性"], "dummy_term": ["逸", "搏"]}
特指多种心律失常	I49.809	{"0_core_term": ["心律失常"], "2_type_term": ["多种"], "dummy_term": ["特指"]}
紊乱性房性心律	I49.810	{"0_core_term": ["紊乱", "心律"], "2_type_term": ["房性"], "5_others_term": ["性"]}
冠心病心律失常型	I49.811	{"0_core_term": ["冠心病"], "2_type_term": ["心律失常型"]}
室性心律失常	I49.812	{"0_core_term": ["心律失常"], "2_type_term": ["室性"]}
布鲁咯哒综合征[Brugada综合征]	I49.814	{"0_core_term": ["综合征", "综合征"], "dummy_term": ["布", "鲁", "咯", "哒", "Brugada"]}
房性逸搏	I49.815	{"2_type_term": ["房性"], "dummy_term": ["逸", "搏"]}
室性逸搏	I49.816	{"2_type_term": ["室性"], "dummy_term": ["逸", "搏"]}
心律失常	I49.904	{"0_core_term": ["心律失常"]}
充血性心力衰竭	I50.001	{"0_core_term": ["充血性", "衰竭"], "dummy_term": ["心力"]}
全心衰竭	I50.003	{"0_core_term": ["衰竭"], "1_region_term": ["全心"]}
右心衰竭	I50.004	{"0_core_term": ["衰竭"], "1_region_term": ["右心"]}
右心室衰竭(继发于左心衰竭)	I50.005	{"0_core_term": ["衰竭", "衰竭"], "1_region_term": ["右心室"], "4_connect_term": ["继发"], "dummy_term": ["于", "左心"]}
急性右心衰竭	I50.006	{"0_core_term": ["衰竭"], "2_type_term": ["急性"], "1_region_term": ["右心"]}
急性左心衰竭	I50.102	{"0_core_term": ["衰竭"], "2_type_term": ["急性"], "dummy_term": ["左心"]}
慢性左心功能不全	I50.103	{"0_core_term": ["不全"], "2_type_term": ["慢性", "左"], "dummy_term": ["心功能"]}
心源性哮喘	I50.104	{"0_core_term": ["哮喘"], "2_type_term": ["心源性"]}
左心衰竭	I50.106	{"0_core_term": ["衰竭"], "dummy_term": ["左心"]}
左心衰竭合并急性肺水肿	I50.107	{"0_core_term": ["衰竭"], "2_type_term": ["急性"], "4_connect_term": ["合并"], "dummy_term": ["左心", "肺水肿"]}
低心排综合征	I50.901	{"0_core_term": ["综合征"], "2_type_term": ["低"], "dummy_term": ["排"], "1_region_term": ["心"]}
心功能不全	I50.902	{"0_core_term": ["不全"], "dummy_term": ["心功能"]}
急性心力衰竭	I50.904	{"0_core_term": ["衰竭"], "2_type_term": ["急性"], "dummy_term": ["心力"]}
慢性心力衰竭	I50.905	{"0_core_term": ["衰竭"], "2_type_term": ["慢性"], "dummy_term": ["心力"]}
心功能Ⅱ级(NYHA分级)	I50.907	{"0_core_term": ["NYHA"], "2_type_term": ["Ⅱ", "分级"], "dummy_term": ["心功能"], "5_others_term": ["级"]}
心功能III级(NYHA分级)	I50.908	{"0_core_term": ["NYHA"], "2_type_term": ["III级", "分级"], "dummy_term": ["心功能"]}
心功能Ⅱ--Ⅲ级(NYHA分级)	I50.909	{"0_core_term": ["NYHA"], "2_type_term": ["Ⅱ", "Ⅲ", "分级"], "dummy_term": ["心功能", "-", "-"], "5_others_term": ["级"]}
心功能IV级(NYHA分级)	I50.910	{"0_core_term": ["NYHA"], "2_type_term": ["IV级", "分级"], "dummy_term": ["心功能"]}
心力衰竭	I50.911	{"0_core_term": ["衰竭"], "dummy_term": ["心力"]}
KillipII级	I50.914	{"2_type_term": ["II级"], "dummy_term": ["Kill", "ip"]}
KillipIII级	I50.915	{"2_type_term": ["III级"], "dummy_term": ["Kill", "ip"]}
KillipIV级	I50.916	{"2_type_term": ["IV级"], "dummy_term": ["Kill", "ip"]}
难治性心力衰竭	I50.917	{"0_core_term": ["衰竭"], "2_type_term": ["难治性"], "dummy_term": ["心力"]}
慢性心功能不全急性加重	I50.918	{"0_core_term": ["不全"], "2_type_term": ["慢性", "急性", "加重"], "dummy_term": ["心功能"]}
舒张性心力衰竭	I50.919	{"0_core_term": ["衰竭"], "2_type_term": ["舒张性"], "dummy_term": ["心力"]}
心脏腱索断裂	I51.101	{"0_core_term": ["心脏"], "2_type_term": ["断裂"], "dummy_term": ["索"], "1_region_term": ["腱"]}
心脏乳头肌断裂	I51.201	{"0_core_term": ["心脏"], "2_type_term": ["断裂"], "dummy_term": ["乳头肌"]}
心房血栓	I51.301	{"0_core_term": ["血栓"], "1_region_term": ["心房"]}
心耳血栓	I51.302	{"0_core_term": ["血栓"], "1_region_term": ["心耳"]}
心室血栓	I51.303	{"0_core_term": ["血栓"], "1_region_term": ["心室"]}
心尖部血栓	I51.304	{"0_core_term": ["血栓"], "1_region_term": ["心尖部"]}
左心室附壁血栓形成	I51.305	{"0_core_term": ["血栓"], "1_region_term": ["左心室", "附壁"], "5_others_term": ["形成"]}
左房血栓	I51.306	{"0_core_term": ["血栓"], "1_region_term": ["左房"]}
病毒性心肌炎后遗症	I51.401	{"0_core_term": ["心肌炎", "后遗症"], "2_type_term": ["病毒性"]}
心肌炎	I51.403	{"0_core_term": ["心肌炎"]}
心肌炎后遗症	I51.404	{"0_core_term": ["心肌炎", "后遗症"]}
肉芽肿型心肌炎	I51.405	{"0_core_term": ["心肌炎"], "2_type_term": ["肉芽肿型"]}
巨细胞型心肌炎	I51.406	{"0_core_term": ["心肌炎"], "2_type_term": ["巨细胞型"]}
心肌变性	I51.501	{"0_core_term": ["变性"], "1_region_term": ["心肌"]}
心肌劳损	I51.502	{"0_core_term": ["劳损"], "1_region_term": ["心肌"]}
心肌损害	I51.503	{"0_core_term": ["损害"], "1_region_term": ["心肌"]}
心肌脂肪变性	I51.504	{"0_core_term": ["变性"], "1_region_term": ["心肌"], "5_others_term": ["脂肪"]}
老年性心肌变性	I51.505	{"0_core_term": ["变性"], "2_type_term": ["老年性"], "1_region_term": ["心肌"]}
老年性心肌病	I51.506	{"0_core_term": ["心肌病"], "2_type_term": ["老年性"]}
心血管意外	I51.602	{"1_region_term": ["心血管"], "5_others_term": ["意外"]}
心血管硬化	I51.603	{"0_core_term": ["硬化"], "1_region_term": ["心血管"]}
室间隔肥大	I51.701	{"0_core_term": ["肥大"], "1_region_term": ["室间隔"]}
心房肥大	I51.702	{"0_core_term": ["肥大"], "1_region_term": ["心房"]}
心房扩大	I51.703	{"0_core_term": ["扩大"], "1_region_term": ["心房"]}
心肌肥大	I51.704	{"0_core_term": ["肥大"], "1_region_term": ["心肌"]}
心室肥大	I51.705	{"0_core_term": ["肥大"], "1_region_term": ["心室"]}
心室肥厚	I51.706	{"0_core_term": ["肥厚"], "1_region_term": ["心室"]}
心室扩大	I51.707	{"0_core_term": ["扩大"], "1_region_term": ["心室"]}
心脏肥大	I51.708	{"0_core_term": ["心脏", "肥大"]}
心脏扩大	I51.709	{"0_core_term": ["心脏", "扩大"]}
左室肥大	I51.710	{"0_core_term": ["肥大"], "1_region_term": ["左室"]}
右室肥大	I51.711	{"0_core_term": ["肥大"], "1_region_term": ["右室"]}
左房扩大	I51.712	{"0_core_term": ["扩大"], "1_region_term": ["左房"]}
右房扩大	I51.713	{"0_core_term": ["扩大"], "1_region_term": ["右房"]}
左室扩大	I51.714	{"0_core_term": ["扩大"], "1_region_term": ["左室"]}
右室扩大	I51.715	{"0_core_term": ["扩大"], "1_region_term": ["右室"]}
运动员心脏综合征	I51.716	{"0_core_term": ["心脏", "综合征"], "dummy_term": ["运动员"]}
全心炎	I51.801	{"0_core_term": ["炎"], "1_region_term": ["全心"]}
乳头肌功能不全	I51.802	{"0_core_term": ["不全"], "dummy_term": ["乳头肌"], "5_others_term": ["功能"]}
心房肿物	I51.803	{"0_core_term": ["肿物"], "1_region_term": ["心房"]}
心肌功能不全	I51.804	{"0_core_term": ["不全"], "1_region_term": ["心肌"], "5_others_term": ["功能"]}
心室肿物	I51.805	{"0_core_term": ["肿物"], "1_region_term": ["心室"]}
心室假腱索	I51.806	{"1_region_term": ["心室", "腱"], "dummy_term": ["假", "索"]}
肝源性心脏病	I51.901	{"0_core_term": ["心脏病"], "1_region_term": ["肝"], "dummy_term": ["源"], "5_others_term": ["性"]}
贫血性心脏病	I51.902	{"0_core_term": ["心脏病"], "2_type_term": ["贫血性"]}
心功能I级(NYHA分级)	I51.903	{"0_core_term": ["NYHA"], "2_type_term": ["I级", "分级"], "dummy_term": ["心功能"]}
KillipI级	I51.905	{"2_type_term": ["I级"], "dummy_term": ["Kill", "ip"]}
颈内动脉虹吸弯和分叉部蛛网膜下腔出血	I60.001	{"0_core_term": ["出血"], "2_type_term": ["弯"], "4_connect_term": ["和"], "dummy_term": ["虹吸", "分叉", "部"], "1_region_term": ["颈内动脉", "蛛网膜", "下腔"]}
颈内动脉分叉段动脉瘤破裂伴蛛网膜下腔出血	I60.002	{"0_core_term": ["动脉瘤", "破裂", "出血"], "1_region_term": ["颈内动脉", "蛛网膜", "下腔"], "4_connect_term": ["伴"], "dummy_term": ["分叉"], "5_others_term": ["段"]}
颈内动脉眼动脉段动脉瘤破裂伴蛛网膜下腔出血	I60.003	{"0_core_term": ["动脉瘤", "破裂", "出血"], "1_region_term": ["颈内动脉", "眼", "动脉", "蛛网膜", "下腔"], "4_connect_term": ["伴"], "5_others_term": ["段"]}
脉络膜前动脉动脉瘤破裂伴蛛网膜下腔出血	I60.004	{"0_core_term": ["动脉瘤", "破裂", "出血"], "1_region_term": ["前动脉", "蛛网膜", "下腔"], "4_connect_term": ["伴"], "dummy_term": ["脉络膜"]}
大脑中动脉蛛网膜下出血	I60.101	{"1_region_term": ["大脑中", "动脉", "蛛网膜"], "dummy_term": ["下出", "血"]}
大脑中动脉动脉瘤破裂伴蛛网膜下腔出血	I60.102	{"0_core_term": ["动脉瘤", "破裂", "出血"], "1_region_term": ["大脑中", "动脉", "蛛网膜", "下腔"], "4_connect_term": ["伴"]}
前交通动脉蛛网膜下腔出血	I60.201	{"0_core_term": ["出血"], "1_region_term": ["动脉", "蛛网膜", "下腔"], "dummy_term": ["前", "交通"]}
大脑前-前交通动脉瘤破裂伴蛛网膜下腔出血	I60.202	{"0_core_term": ["动脉瘤", "破裂", "出血"], "1_region_term": ["大脑", "蛛网膜", "下腔"], "4_connect_term": ["伴"], "dummy_term": ["前", "-", "前", "交通"]}
大脑前动脉近侧段(A1)动脉瘤破裂伴蛛网膜下腔出血	I60.203	{"0_core_term": ["动脉瘤", "破裂", "出血"], "2_type_term": ["近侧", "A1"], "4_connect_term": ["伴"], "1_region_term": ["大脑", "前动脉", "蛛网膜", "下腔"], "5_others_term": ["段"]}
