开放性输尿管活组织检查	56.3400	{"1_region_term": ["输尿管", "组织"], "2_type_term": ["开放性"], "dummy_term": ["活"], "5_others_term": ["检查"]}
回肠通道内镜检查(膀胱镜检查)(回肠镜检查)	56.3500	{"1_region_term": ["回肠", "膀胱", "回肠"], "dummy_term": ["通道", "内镜", "镜检查", "镜检查"], "5_others_term": ["检查"]}
回肠代输出道内镜检查	56.3500x001	{"1_region_term": ["回肠"], "dummy_term": ["代", "输出", "道", "内镜"], "5_others_term": ["检查"]}
回肠通道膀胱镜检查	56.3501	{"1_region_term": ["回肠", "膀胱"], "dummy_term": ["通道", "镜检查"]}
回肠通道回肠镜检查	56.3502	{"1_region_term": ["回肠", "回肠"], "dummy_term": ["通道", "镜检查"]}
输尿管其他诊断性操作	56.3900	{"1_region_term": ["输尿管"], "dummy_term": ["其他", "诊断", "操作"], "5_others_term": ["性"]}
输尿管切除术	56.4000	{"1_region_term": ["输尿管"], "5_others_term": ["切除术"]}
部分输尿管切除术	56.4100	{"1_region_term": ["输尿管"], "2_type_term": ["部分"], "5_others_term": ["切除术"]}
膀胱镜下输尿管病损切除术	56.4100x008	{"0_core_term": ["病"], "2_type_term": ["镜下"], "dummy_term": ["损"], "1_region_term": ["膀胱", "输尿管"], "5_others_term": ["切除术"]}
腹腔镜下输尿管囊肿造口术	56.4100x009	{"0_core_term": ["囊肿", "造口术"], "2_type_term": ["下"], "1_region_term": ["输尿管"], "5_others_term": ["腹腔镜"]}
腹腔镜下输尿管残端切除术	56.4100x011	{"1_region_term": ["输尿管"], "2_type_term": ["下"], "dummy_term": ["残", "端"], "5_others_term": ["腹腔镜", "切除术"]}
经尿道输尿管病损激光切除术	56.4100x012	{"0_core_term": ["病"], "1_region_term": ["尿道", "输尿管"], "4_connect_term": ["经"], "dummy_term": ["损", "激光"], "5_others_term": ["切除术"]}
输尿管病损切除术	56.4101	{"0_core_term": ["病"], "1_region_term": ["输尿管"], "dummy_term": ["损"], "5_others_term": ["切除术"]}
副输尿管切除术	56.4102	{"1_region_term": ["输尿管"], "2_type_term": ["副"], "5_others_term": ["切除术"]}
输尿管口囊肿切除术	56.4103	{"0_core_term": ["囊肿"], "1_region_term": ["输尿管", "口"], "5_others_term": ["切除术"]}
输尿管缩短伴再植术	56.4104	{"1_region_term": ["输尿管"], "4_connect_term": ["伴"], "dummy_term": ["缩短", "再植术"]}
腹腔镜下输尿管部分切除术	56.4105	{"1_region_term": ["输尿管"], "2_type_term": ["下", "部分"], "5_others_term": ["腹腔镜", "切除术"]}
内镜下输尿管病损切除术	56.4106	{"0_core_term": ["病"], "2_type_term": ["内", "镜下"], "dummy_term": ["损"], "1_region_term": ["输尿管"], "5_others_term": ["切除术"]}
内镜下输尿管部分切除术	56.4107	{"1_region_term": ["输尿管"], "2_type_term": ["内", "镜下", "部分"], "5_others_term": ["切除术"]}
输尿管全部切除术	56.4200	{"1_region_term": ["输尿管"], "dummy_term": ["全部"], "5_others_term": ["切除术"]}
腹腔镜下输尿管切除术	56.4201	{"1_region_term": ["输尿管"], "2_type_term": ["下"], "5_others_term": ["腹腔镜", "切除术"]}
建造皮肤的输尿管-回肠造口术	56.5100	{"1_region_term": ["皮肤", "输尿管"], "dummy_term": ["建造", "-"], "5_others_term": ["的", "回肠造口术"]}
乙状结肠膀胱腹壁造口术	56.5101	{"0_core_term": ["造口术"], "1_region_term": ["乙状结肠", "膀胱", "腹壁"]}
回肠输尿管皮肤造口术	56.5102	{"0_core_term": ["造口术"], "1_region_term": ["回肠", "输尿管", "皮肤"]}
皮肤的输尿管-回肠吻合的修复术	56.5200	{"0_core_term": ["吻合"], "1_region_term": ["皮肤", "输尿管", "回肠"], "dummy_term": ["-", "术"], "5_others_term": ["的", "的", "修复"]}
输尿管-回肠皮肤造口修正术	56.5200x001	{"1_region_term": ["输尿管", "回肠", "皮肤"], "dummy_term": ["-", "修正", "术"], "5_others_term": ["造口"]}
其他皮肤输尿管吻合口的建造	56.6100	{"0_core_term": ["吻合口"], "1_region_term": ["皮肤", "输尿管"], "dummy_term": ["其他", "建造"], "5_others_term": ["的"]}
输尿管-皮肤造口术	56.6100x001	{"0_core_term": ["造口术"], "1_region_term": ["输尿管", "皮肤"], "dummy_term": ["-"]}
输尿管造口术	56.6100x003	{"0_core_term": ["造口术"], "1_region_term": ["输尿管"]}
腹腔镜下输尿管-皮肤造口术	56.6100x004	{"0_core_term": ["造口术"], "2_type_term": ["下"], "dummy_term": ["-"], "1_region_term": ["输尿管", "皮肤"], "5_others_term": ["腹腔镜"]}
其他皮肤输尿管吻合的修复术	56.6200	{"0_core_term": ["吻合"], "1_region_term": ["皮肤", "输尿管"], "dummy_term": ["其他", "术"], "5_others_term": ["的", "修复"]}
输尿管-腹壁造口修复术	56.6201	{"1_region_term": ["输尿管", "腹壁"], "dummy_term": ["-", "术"], "5_others_term": ["造口", "修复"]}
尿路转流术至肠	56.7100	{"1_region_term": ["尿路", "肠"], "dummy_term": ["转流", "术", "至"]}
输尿管-乙状结肠吻合术	56.7100x002	{"0_core_term": ["吻合术"], "1_region_term": ["输尿管", "乙状结肠"], "dummy_term": ["-"]}
腹腔镜下输尿管-乙状结肠吻合术	56.7100x004	{"0_core_term": ["吻合术"], "2_type_term": ["下"], "dummy_term": ["-"], "1_region_term": ["输尿管", "乙状结肠"], "5_others_term": ["腹腔镜"]}
输尿管-回肠吻合术	56.7101	{"0_core_term": ["吻合术"], "1_region_term": ["输尿管", "回肠"], "dummy_term": ["-"]}
输尿管-结肠吻合术	56.7102	{"0_core_term": ["吻合术"], "1_region_term": ["输尿管", "结肠"], "dummy_term": ["-"]}
输尿管-直肠吻合术	56.7103	{"0_core_term": ["吻合术"], "1_region_term": ["输尿管", "直肠"], "dummy_term": ["-"]}
输尿管-阑尾吻合术	56.7104	{"0_core_term": ["吻合术"], "1_region_term": ["输尿管", "阑尾"], "dummy_term": ["-"]}
输尿管-空肠吻合术	56.7105	{"0_core_term": ["吻合术"], "1_region_term": ["输尿管", "空肠"], "dummy_term": ["-"]}
输尿管肠吻合术的修复术	56.7200	{"0_core_term": ["吻合术"], "1_region_term": ["输尿管", "肠"], "dummy_term": ["术"], "5_others_term": ["的", "修复"]}
肾膀胱吻合术	56.7300	{"0_core_term": ["吻合术"], "1_region_term": ["肾", "膀胱"]}
输尿管膀胱吻合术	56.7400	{"0_core_term": ["吻合术"], "1_region_term": ["输尿管", "膀胱"]}
用膀胱补片的输尿管置换术	56.7401	{"1_region_term": ["膀胱", "输尿管"], "2_type_term": ["补片"], "dummy_term": ["用", "置换术"], "5_others_term": ["的"]}
腹腔镜下输尿管膀胱吻合术	56.7402	{"0_core_term": ["吻合术"], "2_type_term": ["下"], "1_region_term": ["输尿管", "膀胱"], "5_others_term": ["腹腔镜"]}
经输尿管输尿管吻合术	56.7500	{"0_core_term": ["吻合术"], "1_region_term": ["输尿管", "输尿管"], "4_connect_term": ["经"]}
左右输尿管吻合术	56.7501	{"0_core_term": ["吻合术"], "1_region_term": ["输尿管"], "dummy_term": ["左右"]}
输尿管其他吻合术或搭桥	56.7900	{"0_core_term": ["吻合术", "搭桥"], "1_region_term": ["输尿管"], "4_connect_term": ["或"], "dummy_term": ["其他"]}
输尿管管腔内粘连松解术	56.8100	{"1_region_term": ["输尿管", "管腔"], "2_type_term": ["内"], "5_others_term": ["粘连松解术"]}
输尿管裂伤缝合术	56.8200	{"0_core_term": ["裂伤", "缝合"], "1_region_term": ["输尿管"], "dummy_term": ["术"]}
腹腔镜下输尿管损伤修复术	56.8200x002	{"0_core_term": ["损伤"], "2_type_term": ["下"], "dummy_term": ["术"], "1_region_term": ["输尿管"], "5_others_term": ["腹腔镜", "修复"]}
输尿管裂伤修补术	56.8201	{"0_core_term": ["裂伤"], "1_region_term": ["输尿管"], "dummy_term": ["修补术"]}
输尿管造口闭合术	56.8300	{"1_region_term": ["输尿管"], "dummy_term": ["闭合", "术"], "5_others_term": ["造口"]}
输尿管其他瘘管闭合术	56.8400	{"0_core_term": ["瘘管"], "1_region_term": ["输尿管"], "dummy_term": ["其他", "闭合", "术"]}
输尿管瘘修补术	56.8400x001	{"0_core_term": ["瘘"], "1_region_term": ["输尿管"], "dummy_term": ["修补术"]}
输尿管阴道瘘修补术	56.8401	{"0_core_term": ["瘘"], "1_region_term": ["输尿管", "阴道"], "dummy_term": ["修补术"]}
输尿管固定术	56.8500	{"1_region_term": ["输尿管"], "dummy_term": ["固定术"]}
输尿管结扎去除术	56.8600	{"1_region_term": ["输尿管", "结扎"], "2_type_term": ["去除"], "dummy_term": ["术"]}
输尿管其他修补术	56.8900	{"1_region_term": ["输尿管"], "dummy_term": ["其他", "修补术"]}
肠管代输尿管术	56.8900x001	{"1_region_term": ["肠管", "输尿管"], "dummy_term": ["代", "术"]}
腹腔镜下肠管代输尿管术	56.8900x006	{"1_region_term": ["肠管", "输尿管"], "2_type_term": ["下"], "dummy_term": ["代", "术"], "5_others_term": ["腹腔镜"]}
输尿管成形术	56.8901	{"1_region_term": ["输尿管"], "dummy_term": ["成形术"]}
输尿管移植术	56.8902	{"1_region_term": ["输尿管"], "dummy_term": ["移植术"]}
输尿管延长术	56.8903	{"1_region_term": ["输尿管"], "2_type_term": ["延长"], "dummy_term": ["术"]}
输尿管复位术	56.8904	{"0_core_term": ["复位"], "1_region_term": ["输尿管"], "dummy_term": ["术"]}
空肠代输尿管术	56.8905	{"1_region_term": ["空肠", "输尿管"], "dummy_term": ["代", "术"]}
回肠代输尿管术	56.8906	{"1_region_term": ["回肠", "输尿管"], "dummy_term": ["代", "术"]}
膀胱瓣代输尿管术	56.8907	{"1_region_term": ["膀胱", "输尿管"], "dummy_term": ["瓣", "代", "术"]}
腹腔镜下输尿管成形术	56.8908	{"1_region_term": ["输尿管"], "2_type_term": ["下"], "dummy_term": ["成形术"], "5_others_term": ["腹腔镜"]}
腹腔镜下膀胱瓣代输尿管术	56.8909	{"1_region_term": ["膀胱", "输尿管"], "2_type_term": ["下"], "dummy_term": ["瓣", "代", "术"], "5_others_term": ["腹腔镜"]}
输尿管口扩张	56.9100	{"0_core_term": ["扩张"], "1_region_term": ["输尿管", "口"]}
膀胱镜下输尿管口扩张术	56.9101	{"0_core_term": ["扩张"], "2_type_term": ["镜下"], "dummy_term": ["术"], "1_region_term": ["膀胱", "输尿管", "口"]}
电子输尿管刺激器置入	56.9200	{"1_region_term": ["输尿管"], "dummy_term": ["电子", "刺激器"], "5_others_term": ["置入"]}
电子输尿管刺激器置换	56.9300	{"1_region_term": ["输尿管"], "dummy_term": ["电子", "刺激器", "置换"]}
电子输尿管刺激器去除	56.9400	{"1_region_term": ["输尿管"], "2_type_term": ["去除"], "dummy_term": ["电子", "刺激器"]}
输尿管结扎术	56.9500	{"1_region_term": ["输尿管"], "dummy_term": ["结扎术"]}
输尿管其他手术	56.9900	{"0_core_term": ["手术"], "1_region_term": ["输尿管"], "dummy_term": ["其他"]}
经尿道膀胱清除术	57.0x00	{"1_region_term": ["尿道", "膀胱"], "2_type_term": ["清除"], "4_connect_term": ["经"], "dummy_term": ["术"]}
经尿道膀胱镜膀胱碎石钳碎石术	57.0x00x002	{"1_region_term": ["尿道", "膀胱", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["镜", "碎石", "钳", "碎石", "术"]}
经尿道膀胱镜膀胱异物取出术	57.0x00x003	{"0_core_term": ["异物"], "1_region_term": ["尿道", "膀胱", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["镜", "术"], "5_others_term": ["取出"]}
经尿道膀胱镜膀胱取石术	57.0x00x005	{"1_region_term": ["尿道", "膀胱", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["镜", "术"], "5_others_term": ["取石"]}
经尿道膀胱镜膀胱血块清除术	57.0x00x006	{"1_region_term": ["尿道", "膀胱", "膀胱"], "2_type_term": ["清除"], "4_connect_term": ["经"], "dummy_term": ["镜", "血块", "术"]}
经尿道膀胱镜膀胱激光碎石术	57.0x00x007	{"1_region_term": ["尿道", "膀胱", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["镜", "激光", "碎石", "术"]}
经尿道膀胱镜膀胱超声碎石取石术	57.0x00x008	{"1_region_term": ["尿道", "膀胱", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["镜", "超声", "碎石", "术"], "5_others_term": ["取石"]}
经尿道膀胱镜膀胱气压弹道碎石取石术	57.0x00x009	{"1_region_term": ["尿道", "膀胱", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["镜", "气压", "弹道", "碎石", "术"], "5_others_term": ["取石"]}
经尿道膀胱镜膀胱超声碎石术	57.0x00x010	{"1_region_term": ["尿道", "膀胱", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["镜", "超声", "碎石", "术"]}
经尿道膀胱镜膀胱气压弹道碎石术	57.0x00x011	{"1_region_term": ["尿道", "膀胱", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["镜", "气压", "弹道", "碎石", "术"]}
经尿道膀胱镜膀胱激光碎石取石术	57.0x00x012	{"1_region_term": ["尿道", "膀胱", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["镜", "激光", "碎石", "术"], "5_others_term": ["取石"]}
经尿道膀胱镜膀胱碎石钳碎石取石术	57.0x00x013	{"1_region_term": ["尿道", "膀胱", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["镜", "碎石", "钳", "碎石", "术"], "5_others_term": ["取石"]}
经尿道膀胱引流术	57.0x01	{"1_region_term": ["尿道", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["引流术"]}
经尿道膀胱异物取出术	57.0x02	{"0_core_term": ["异物"], "1_region_term": ["尿道", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["术"], "5_others_term": ["取出"]}
经尿道膀胱取石术	57.0x03	{"1_region_term": ["尿道", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["术"], "5_others_term": ["取石"]}
经尿道膀胱血块清除术	57.0x04	{"1_region_term": ["尿道", "膀胱"], "2_type_term": ["清除"], "4_connect_term": ["经"], "dummy_term": ["血块", "术"]}
经尿道膀胱超声碎石术	57.0x05	{"1_region_term": ["尿道", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["超声", "碎石", "术"]}
经尿道膀胱激光碎石术	57.0x06	{"1_region_term": ["尿道", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["激光", "碎石", "术"]}
经尿道膀胱气压弹道碎石术	57.0x07	{"1_region_term": ["尿道", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["气压", "弹道", "碎石", "术"]}
经尿道膀胱碎石钳碎石取石术	57.0x08	{"1_region_term": ["尿道", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["碎石", "钳", "碎石", "术"], "5_others_term": ["取石"]}
经皮膀胱抽吸术	57.1100	{"1_region_term": ["膀胱"], "dummy_term": ["抽吸", "术"], "5_others_term": ["经皮"]}
膀胱穿刺术	57.1101	{"1_region_term": ["膀胱"], "dummy_term": ["穿刺术"]}
膀胱切开的膀胱腔内粘连松解术	57.1200	{"1_region_term": ["膀胱", "膀胱", "腔"], "2_type_term": ["内"], "5_others_term": ["切开", "的", "粘连松解术"]}
经皮膀胱造口术	57.1700	{"0_core_term": ["造口术"], "1_region_term": ["膀胱"], "5_others_term": ["经皮"]}
超声引导下耻骨上膀胱造口导尿管插入术	57.1700x001	{"1_region_term": ["耻骨", "膀胱"], "2_type_term": ["下", "上"], "dummy_term": ["超声", "引导", "导尿管", "插入", "术"], "5_others_term": ["造口"]}
经皮耻骨上膀胱造口导尿管插入术	57.1701	{"1_region_term": ["耻骨", "膀胱"], "2_type_term": ["上"], "dummy_term": ["导尿管", "插入", "术"], "5_others_term": ["经皮", "造口"]}
其他耻骨上膀胱造口术	57.1800	{"0_core_term": ["造口术"], "2_type_term": ["上"], "dummy_term": ["其他"], "1_region_term": ["耻骨", "膀胱"]}
耻骨上膀胱造口导尿管插入术	57.1800x001	{"1_region_term": ["耻骨", "膀胱"], "2_type_term": ["上"], "dummy_term": ["导尿管", "插入", "术"], "5_others_term": ["造口"]}
其他膀胱切开术	57.1900	{"1_region_term": ["膀胱"], "dummy_term": ["其他", "切开术"]}
膀胱探查术	57.1901	{"1_region_term": ["膀胱"], "2_type_term": ["探查"], "dummy_term": ["术"]}
膀胱切开取石术	57.1902	{"1_region_term": ["膀胱"], "dummy_term": ["术"], "5_others_term": ["切开", "取石"]}
膀胱切开异物取出术	57.1903	{"0_core_term": ["异物"], "1_region_term": ["膀胱"], "dummy_term": ["术"], "5_others_term": ["切开", "取出"]}
膀胱切开引流术	57.1904	{"1_region_term": ["膀胱"], "5_others_term": ["切开引流术"]}
膀胱切开血块清除术	57.1905	{"1_region_term": ["膀胱"], "2_type_term": ["清除"], "dummy_term": ["血块", "术"], "5_others_term": ["切开"]}
膀胱造口术	57.2100	{"0_core_term": ["造口术"], "1_region_term": ["膀胱"]}
膀胱造口修复术	57.2200	{"1_region_term": ["膀胱"], "dummy_term": ["术"], "5_others_term": ["造口", "修复"]}
膀胱镜检查经人工造口	57.3100	{"1_region_term": ["膀胱"], "4_connect_term": ["经"], "dummy_term": ["镜检查", "人工"], "5_others_term": ["造口"]}
其他膀胱镜检查	57.3200	{"1_region_term": ["膀胱"], "dummy_term": ["其他", "镜检查"]}
膀胱镜检查	57.3200x001	{"1_region_term": ["膀胱"], "dummy_term": ["镜检查"]}
闭合性[经尿道]膀胱活组织检查	57.3300	{"1_region_term": ["尿道", "膀胱", "组织"], "2_type_term": ["闭合性"], "4_connect_term": ["经"], "dummy_term": ["活"], "5_others_term": ["检查"]}
开放性膀胱活组织检查	57.3400	{"1_region_term": ["膀胱", "组织"], "2_type_term": ["开放性"], "dummy_term": ["活"], "5_others_term": ["检查"]}
直视下膀胱活检术	57.3400x002	{"0_core_term": ["活检术"], "2_type_term": ["下"], "dummy_term": ["直视"], "1_region_term": ["膀胱"]}
膀胱其他诊断性操作	57.3900	{"1_region_term": ["膀胱"], "dummy_term": ["其他", "诊断", "操作"], "5_others_term": ["性"]}
经尿道管腔内粘连松解术	57.4100	{"1_region_term": ["尿道", "管腔"], "2_type_term": ["内"], "4_connect_term": ["经"], "5_others_term": ["粘连松解术"]}
经尿道膀胱腔内粘连松解术	57.4100x002	{"1_region_term": ["尿道", "膀胱", "腔"], "2_type_term": ["内"], "4_connect_term": ["经"], "5_others_term": ["粘连松解术"]}
其他经尿道的膀胱病损或组织切除术或破坏术	57.4900	{"0_core_term": ["病", "破坏"], "1_region_term": ["尿道", "膀胱", "组织"], "4_connect_term": ["经", "或", "或"], "dummy_term": ["其他", "损", "术"], "5_others_term": ["的", "切除术"]}
经尿道膀胱病损电切术	57.4900x001	{"0_core_term": ["病", "切术"], "1_region_term": ["尿道", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["损", "电"]}
经尿道膀胱病损切除术	57.4901	{"0_core_term": ["病"], "1_region_term": ["尿道", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["损"], "5_others_term": ["切除术"]}
经尿道膀胱颈电切术	57.4902	{"0_core_term": ["切术"], "1_region_term": ["尿道", "膀胱", "颈"], "4_connect_term": ["经"], "dummy_term": ["电"]}
经尿道膀胱病损激光烧灼术	57.4903	{"0_core_term": ["病"], "1_region_term": ["尿道", "膀胱"], "4_connect_term": ["经"], "dummy_term": ["损", "激光", "烧灼", "术"]}
经尿道膀胱部分切除术	57.4904	{"1_region_term": ["尿道", "膀胱"], "2_type_term": ["部分"], "4_connect_term": ["经"], "5_others_term": ["切除术"]}
脐尿管切除术	57.5100	{"1_region_term": ["脐尿管"], "5_others_term": ["切除术"]}
脐尿管病损切除术	57.5100x001	{"0_core_term": ["病"], "1_region_term": ["脐尿管"], "dummy_term": ["损"], "5_others_term": ["切除术"]}
腹腔镜下脐尿管病损切除术	57.5100x003	{"0_core_term": ["病"], "2_type_term": ["下"], "dummy_term": ["损"], "1_region_term": ["脐尿管"], "5_others_term": ["腹腔镜", "切除术"]}
膀胱脐尿管瘘切除术	57.5101	{"0_core_term": ["瘘"], "1_region_term": ["膀胱", "脐尿管"], "5_others_term": ["切除术"]}
腹腔镜下脐尿管切除术	57.5102	{"1_region_term": ["脐尿管"], "2_type_term": ["下"], "5_others_term": ["腹腔镜", "切除术"]}
膀胱其他病损或组织的开放性切除术或破坏术	57.5900	{"5_others_term": ["的", "切除术"], "1_region_term": ["膀胱", "组织"], "2_type_term": ["开放性"], "4_connect_term": ["或", "或"], "0_core_term": ["病", "破坏"], "dummy_term": ["其他", "损", "术"]}
膀胱病损激光切除术	57.5900x001	{"0_core_term": ["病"], "1_region_term": ["膀胱"], "dummy_term": ["损", "激光"], "5_others_term": ["切除术"]}
膀胱病损切除术	57.5901	{"0_core_term": ["病"], "1_region_term": ["膀胱"], "dummy_term": ["损"], "5_others_term": ["切除术"]}
膀胱憩室切除术	57.5902	{"0_core_term": ["憩室"], "1_region_term": ["膀胱"], "5_others_term": ["切除术"]}
膀胱颈切除术	57.5903	{"1_region_term": ["膀胱", "颈"], "5_others_term": ["切除术"]}
膀胱病损耻骨上切除术	57.5904	{"0_core_term": ["病"], "2_type_term": ["上"], "dummy_term": ["损"], "1_region_term": ["膀胱", "耻骨"], "5_others_term": ["切除术"]}
膀胱内膜切除术	57.5905	{"1_region_term": ["膀胱", "内膜"], "5_others_term": ["切除术"]}
膀胱病损电灼术	57.5906	{"0_core_term": ["病"], "1_region_term": ["膀胱"], "dummy_term": ["损", "电", "灼", "术"]}
部分膀胱切除术	57.6x00	{"1_region_term": ["膀胱"], "2_type_term": ["部分"], "5_others_term": ["切除术"]}
膀胱大部切除术	57.6x01	{"0_core_term": ["大部"], "1_region_term": ["膀胱"], "5_others_term": ["切除术"]}
膀胱穹隆切除术	57.6x02	{"1_region_term": ["膀胱", "穹隆"], "5_others_term": ["切除术"]}
膀胱楔形切除术	57.6x03	{"1_region_term": ["膀胱"], "dummy_term": ["楔形"], "5_others_term": ["切除术"]}
膀胱三角区切除术	57.6x04	{"1_region_term": ["膀胱"], "dummy_term": ["三角区"], "5_others_term": ["切除术"]}
膀胱袖状切除术	57.6x05	{"1_region_term": ["膀胱"], "dummy_term": ["袖", "状"], "5_others_term": ["切除术"]}
腹腔镜下膀胱部分切除术	57.6x06	{"1_region_term": ["膀胱"], "2_type_term": ["下", "部分"], "5_others_term": ["腹腔镜", "切除术"]}
根治性膀胱切除术	57.7100	{"1_region_term": ["膀胱"], "2_type_term": ["根治性"], "5_others_term": ["切除术"]}
膀胱尿道全切除术	57.7101	{"1_region_term": ["膀胱", "尿道"], "dummy_term": ["术"], "5_others_term": ["全切除"]}
男性盆腔脏器去除术	57.7102	{"1_region_term": ["男性", "盆腔"], "2_type_term": ["去除"], "dummy_term": ["脏器", "术"]}
腹腔镜下膀胱根治切除术	57.7103	{"1_region_term": ["膀胱"], "2_type_term": ["下"], "5_others_term": ["腹腔镜", "根治", "切除术"]}
其他全部膀胱切除术	57.7900	{"1_region_term": ["膀胱"], "dummy_term": ["其他", "全部"], "5_others_term": ["切除术"]}
膀胱全切除术	57.7900x001	{"1_region_term": ["膀胱"], "dummy_term": ["术"], "5_others_term": ["全切除"]}
腹腔镜下全膀胱切除术	57.7901	{"1_region_term": ["膀胱"], "2_type_term": ["下", "全"], "5_others_term": ["腹腔镜", "切除术"]}
膀胱裂伤缝合术	57.8100	{"0_core_term": ["裂伤", "缝合"], "1_region_term": ["膀胱"], "dummy_term": ["术"]}
膀胱造口闭合术	57.8200	{"1_region_term": ["膀胱"], "dummy_term": ["闭合", "术"], "5_others_term": ["造口"]}
膀胱肠瘘修补术	57.8300	{"0_core_term": ["肠瘘"], "1_region_term": ["膀胱"], "dummy_term": ["修补术"]}
膀胱回肠瘘修补术	57.8301	{"0_core_term": ["肠瘘"], "1_region_term": ["膀胱"], "dummy_term": ["回", "修补术"]}
膀胱乙状结肠瘘修补术	57.8302	{"0_core_term": ["瘘"], "1_region_term": ["膀胱", "乙状结肠"], "dummy_term": ["修补术"]}
膀胱结肠瘘修补术	57.8303	{"0_core_term": ["肠瘘"], "1_region_term": ["膀胱"], "dummy_term": ["结", "修补术"]}
膀胱直肠瘘修补术	57.8304	{"0_core_term": ["肠瘘"], "1_region_term": ["膀胱"], "dummy_term": ["直", "修补术"]}
膀胱阴道直肠瘘修补术	57.8305	{"0_core_term": ["肠瘘"], "1_region_term": ["膀胱", "阴道"], "dummy_term": ["直", "修补术"]}
膀胱其他瘘管修补术	57.8400	{"0_core_term": ["瘘管"], "1_region_term": ["膀胱"], "dummy_term": ["其他", "修补术"]}
腹腔镜下膀胱-阴道瘘修补术	57.8400x004	{"0_core_term": ["瘘"], "2_type_term": ["下"], "dummy_term": ["-", "修补术"], "1_region_term": ["膀胱", "阴道"], "5_others_term": ["腹腔镜"]}
经阴道膀胱-阴道瘘修补术	57.8400x005	{"0_core_term": ["瘘"], "1_region_term": ["阴道", "膀胱", "阴道"], "4_connect_term": ["经"], "dummy_term": ["-", "修补术"]}
膀胱瘘修补术	57.8401	{"0_core_term": ["瘘"], "1_region_term": ["膀胱"], "dummy_term": ["修补术"]}
膀胱阴道瘘修补术	57.8402	{"0_core_term": ["瘘"], "1_region_term": ["膀胱", "阴道"], "dummy_term": ["修补术"]}
膀胱会阴瘘修补术	57.8403	{"0_core_term": ["瘘"], "1_region_term": ["膀胱", "会阴"], "dummy_term": ["修补术"]}
膀胱子宫瘘修补术	57.8404	{"0_core_term": ["瘘"], "1_region_term": ["膀胱", "子宫"], "dummy_term": ["修补术"]}
膀胱尿道阴道瘘修补术	57.8405	{"0_core_term": ["瘘"], "1_region_term": ["膀胱", "尿道", "阴道"], "dummy_term": ["修补术"]}
膀胱颈的膀胱尿道成形术和整形修补术	57.8500	{"1_region_term": ["膀胱", "颈", "膀胱", "尿道"], "4_connect_term": ["和"], "dummy_term": ["成形术", "整形", "修补术"], "5_others_term": ["的"]}
膀胱颈重建术	57.8500x002	{"1_region_term": ["膀胱", "颈"], "5_others_term": ["重建术"]}
膀胱颈成形术	57.8501	{"1_region_term": ["膀胱", "颈"], "dummy_term": ["成形术"]}
膀胱颈V-Y型成形术	57.8502	{"1_region_term": ["膀胱", "颈"], "2_type_term": ["V"], "dummy_term": ["-", "Y", "型", "成形术"]}
膀胱外翻修补术	57.8600	{"0_core_term": ["外翻"], "1_region_term": ["膀胱"], "dummy_term": ["修补术"]}
膀胱重建术	57.8700	{"1_region_term": ["膀胱"], "5_others_term": ["重建术"]}
腹腔镜下回肠代膀胱术	57.8700x005	{"1_region_term": ["回肠", "膀胱"], "2_type_term": ["下"], "dummy_term": ["代", "术"], "5_others_term": ["腹腔镜"]}
腹腔镜下可控性肠代膀胱术	57.8700x006	{"1_region_term": ["肠", "膀胱"], "2_type_term": ["下"], "dummy_term": ["可控性", "代", "术"], "5_others_term": ["腹腔镜"]}
腹腔镜下胃代膀胱术	57.8700x007	{"1_region_term": ["胃", "膀胱"], "2_type_term": ["下"], "dummy_term": ["代", "术"], "5_others_term": ["腹腔镜"]}
腹腔镜下直肠代膀胱术	57.8700x008	{"1_region_term": ["直肠", "膀胱"], "2_type_term": ["下"], "dummy_term": ["代", "术"], "5_others_term": ["腹腔镜"]}
胃代膀胱术	57.8700x009	{"1_region_term": ["胃", "膀胱"], "dummy_term": ["代", "术"]}
回肠代膀胱术	57.8701	{"1_region_term": ["回肠", "膀胱"], "dummy_term": ["代", "术"]}
可控回肠膀胱术	57.8702	{"dummy_term": ["可控"], "5_others_term": ["回肠膀胱术"]}
结肠代膀胱术	57.8703	{"1_region_term": ["结肠", "膀胱"], "dummy_term": ["代", "术"]}
直肠代膀胱术	57.8704	{"1_region_term": ["直肠", "膀胱"], "dummy_term": ["代", "术"]}
