房间隔缺损组织补片修补术	35.61002	{"dummy_term": ["房"], "2_operation_term": ["修补术"], "5_others_term": ["组织补片"], "3_disease_term": ["间隔缺损"]}
经皮脑活检	01.13001	{"1_region_term": ["脑"], "2_operation_term": ["活检"], "0_approach_term": ["经皮"]}
斜方肌移植术	83.82010	{"1_region_term": ["斜方肌"], "2_operation_term": ["移植术"]}
直肠内拖出切除术	48.41004	{"1_region_term": ["直肠内"], "2_operation_term": ["切除术"], "3_disease_term": ["拖出"]}
腋动脉球囊扩张成形术	39.50016	{"1_region_term": ["腋动脉"], "2_operation_term": ["球囊扩张成形术"]}
咽成形术	29.4 004	{"1_region_term": ["咽"], "2_operation_term": ["成形术"]}
颏下病损切除术	27.99003	{"1_region_term": ["颏下"], "2_operation_term": ["病损切除术"]}
掌筋膜切断术	82.12002	{"1_region_term": ["掌筋膜"], "2_operation_term": ["切断术"]}
尺骨切除术	77.93001	{"1_region_term": ["尺骨"], "2_operation_term": ["切除术"]}
食道扩张支架去除	97.59001	{"dummy_term": ["食", "道", "去", "除"], "4_implant_term": ["扩张支架"]}
消化道系统超声检查	88.74006	{"1_region_term": ["消化道系统"], "2_operation_term": ["超声检查"]}
双侧腹股沟直疝-斜疝修补术	53.13001	{"1_region_term": ["双侧腹股沟"], "dummy_term": ["-"], "2_operation_term": ["修补术"], "3_disease_term": ["直疝", "斜疝"]}
手粘液囊切开术	82.03001	{"1_region_term": ["手粘液囊"], "2_operation_term": ["切开术"]}
肌腱切取术	83.41001	{"1_region_term": ["肌腱"], "2_operation_term": ["切取术"]}
前外侧入路腰椎翻修术	81.36003	{"1_region_term": ["腰椎"], "2_operation_term": ["翻修术"], "0_approach_term": ["前外侧入路"]}
硅管调整术	12.67002	{"2_operation_term": ["调整术"], "4_implant_term": ["硅管"]}
经阴道子宫切除术	68.59001	{"1_region_term": ["子宫"], "2_operation_term": ["切除术"], "0_approach_term": ["经阴道"]}
直视下脑活检术	01.14001	{"1_region_term": ["脑"], "2_operation_term": ["活检术"], "0_approach_term": ["直视下"]}
铰链式人工膝关节置换术	81.54008	{"1_region_term": ["铰链", "膝关节"], "dummy_term": ["式", "人", "工"], "2_operation_term": ["置换术"]}
肩胛骨骨折切开复位钢针内固定术	79.39030	{"1_region_term": ["肩胛骨"], "4_implant_term": ["钢针"], "2_operation_term": ["切开复位", "内固定术"], "3_disease_term": ["骨折"]}
肠膀胱扩大术	57.87004	{"1_region_term": ["肠膀胱"], "2_operation_term": ["扩大术"]}
尺神经移位术	04.6 002	{"1_region_term": ["尺神经"], "2_operation_term": ["移位术"]}
脾动脉栓塞术	39.79018	{"1_region_term": ["脾动脉"], "2_operation_term": ["栓塞术"]}
舌系带延长术	25.91001	{"1_region_term": ["舌系带"], "2_operation_term": ["延长术"]}
胰近端切除伴十二指肠切除术	52.51001	{"1_region_term": ["胰近端"], "2_operation_term": ["切除伴十二指肠切除术"]}
体部立体定向放射治疗[SBRT]	92.24004	{"dummy_term": ["[", "]"], "2_operation_term": ["放射治疗", "SBRT"], "5_others_term": ["体部立体定向"]}
口形矫正术	27.59011	{"1_region_term": ["口形"], "2_operation_term": ["矫正术"]}
胸廓骨病损切除术	77.61008	{"1_region_term": ["胸廓骨"], "2_operation_term": ["病损切除术"]}
腹腔镜下双侧输卵管-卵巢切除术	65.63001	{"1_region_term": ["双侧输卵管", "卵巢"], "dummy_term": ["-"], "2_operation_term": ["切除术"], "0_approach_term": ["腹腔镜下"]}
髂动脉-股动脉-腘动脉自体血管搭桥术	39.25010	{"1_region_term": ["髂动脉", "股动脉", "腘动脉"], "dummy_term": ["-", "-"], "2_operation_term": ["搭桥术"], "5_others_term": ["自体血管"]}
口腔内异物去除	98.01001	{"1_region_term": ["口腔内"], "2_operation_term": ["异物去除"]}
小隐静脉剥脱术	38.59007	{"1_region_term": ["小隐静脉"], "2_operation_term": ["剥脱术"]}
精液囊肿切除术	63.2 002	{"2_operation_term": ["切除术"], "3_disease_term": ["精液囊肿"]}
输尿管-膀胱吻合术	56.74002	{"1_region_term": ["输尿管", "膀胱"], "dummy_term": ["-"], "2_operation_term": ["吻合术"]}
锁骨下静脉穿刺中心静脉置管术	38.93501	{"1_region_term": ["锁骨下静脉穿刺"], "2_operation_term": ["中心静脉置管术"]}
趾骨人工骨植骨术	78.09021	{"1_region_term": ["趾骨"], "2_operation_term": ["植骨术"], "4_implant_term": ["人工骨"]}
经皮颅内静脉取栓术	39.74001	{"1_region_term": ["颅内静脉"], "2_operation_term": ["取栓术"], "0_approach_term": ["经皮"]}
中医针刺	99.92001	{"2_operation_term": ["中医针刺"]}
手部肌腱延长术	82.55001	{"1_region_term": ["手部肌腱"], "2_operation_term": ["延长术"]}
额窦病损切除术	22.42001	{"1_region_term": ["额窦"], "2_operation_term": ["病损切除术"]}
髂外静脉造影	88.65005	{"1_region_term": ["髂外静脉"], "2_operation_term": ["造影"]}
指骨钢针内固定术	78.59031	{"1_region_term": ["指骨"], "2_operation_term": ["内固定术"], "4_implant_term": ["钢针"]}
骨盆髓内针内固定术	78.59030	{"1_region_term": ["骨盆"], "2_operation_term": ["内固定术"], "4_implant_term": ["髓内针"]}
腘动脉覆膜支架置入术	39.90025	{"1_region_term": ["腘动脉"], "2_operation_term": ["置入术"], "4_implant_term": ["覆膜支架"]}
口-鼻瘘管切除术	21.82005	{"dummy_term": ["口", "-", "管"], "2_operation_term": ["切除术"], "3_disease_term": ["鼻瘘"]}
弯鼻鼻成形术	21.84004	{"1_region_term": ["鼻"], "2_operation_term": ["成形术"], "3_disease_term": ["弯鼻"]}
晶状体异物磁吸术	13.01001	{"dummy_term": ["晶状体"], "2_operation_term": ["异物磁吸术"]}
输卵管活检术	66.11001	{"1_region_term": ["输卵管"], "2_operation_term": ["活检术"]}
髂动脉-股动脉人工血管搭桥术	39.25005	{"1_region_term": ["髂动脉", "股动脉"], "dummy_term": ["-"], "2_operation_term": ["搭桥术"], "4_implant_term": ["人工血管"]}
心脏起搏器囊袋清创术	37.79002	{"2_operation_term": ["清创术"], "5_others_term": ["心脏起搏器囊袋"]}
肌肉注射免疫抑制剂治疗	99.28004	{"dummy_term": ["肌肉注射"], "2_operation_term": ["治疗"], "5_others_term": ["免疫抑制剂"]}
桡骨开放性骨折清创术	79.62002	{"1_region_term": ["桡骨"], "2_operation_term": ["清创术"], "3_disease_term": ["开放性骨折"]}
腹腔镜下盆腔内膜病损电凝术	54.99011	{"1_region_term": ["盆腔内膜"], "0_approach_term": ["腹腔镜下"], "2_operation_term": ["电凝术"], "3_disease_term": ["病损"]}
内窥镜下颞皮肤悬吊术	86.82010	{"1_region_term": ["颞皮肤"], "2_operation_term": ["悬吊术"], "0_approach_term": ["内窥镜下"]}
阴道断蒂缝合术	70.79005	{"1_region_term": ["阴道"], "2_operation_term": ["缝合术"], "3_disease_term": ["断蒂"]}
双侧输卵管切除术	66.51002	{"1_region_term": ["双侧输卵管"], "2_operation_term": ["切除术"]}
骨骼肌电刺激器置换术	83.92002	{"1_region_term": ["骨骼肌"], "2_operation_term": ["置换术"], "4_implant_term": ["电刺激器"]}
腱鞘切除术	83.42003	{"1_region_term": ["腱鞘"], "2_operation_term": ["切除术"]}
眼睑板层重建术	08.72001	{"1_region_term": ["眼睑板层"], "2_operation_term": ["重建术"]}
纤维结肠镜下结肠息肉切除术	45.42003	{"1_region_term": ["纤维结肠镜下", "结肠"], "2_operation_term": ["切除术"], "3_disease_term": ["息肉"]}
胃十二指肠镜下活检	45.16001	{"2_operation_term": ["活检"], "0_approach_term": ["胃十二指肠镜下"]}
胚胎移植术	69.92004	{"2_operation_term": ["胚胎移植术"]}
外阴成形术	71.79005	{"1_region_term": ["外阴"], "2_operation_term": ["成形术"]}
肠系膜静脉缝合术	39.32001	{"1_region_term": ["肠系膜静脉"], "2_operation_term": ["缝合术"]}
输精管结扎术	63.71001	{"1_region_term": ["输精管"], "2_operation_term": ["结扎术"]}
胃-空肠吻合口闭合术	44.5 002	{"1_region_term": ["胃", "空肠"], "dummy_term": ["-"], "2_operation_term": ["吻合口闭合术"]}
腕骨骨折切开复位术	79.23003	{"1_region_term": ["腕骨"], "2_operation_term": ["切开复位术"], "3_disease_term": ["骨折"]}
经皮肝穿刺肝胆管引流术	51.98013	{"1_region_term": ["肝胆管"], "2_operation_term": ["引流术"], "0_approach_term": ["经皮肝穿刺"]}
乳房移植组织扩张器置入术	85.95001	{"1_region_term": ["乳房"], "2_operation_term": ["置入术"], "4_implant_term": ["移植组织扩张器"]}
单侧外阴切除术	71.61001	{"1_region_term": ["单侧外阴"], "2_operation_term": ["切除术"]}
跗骨病损切除术	77.68001	{"1_region_term": ["跗骨"], "2_operation_term": ["病损切除术"]}
椎骨死骨去除术	77.09003	{"1_region_term": ["椎骨"], "2_operation_term": ["死骨去除术"]}
主动脉部分切除伴人工血管置换术	38.45019	{"1_region_term": ["主动脉"], "dummy_term": ["伴"], "2_operation_term": ["部分切除", "置换术"], "4_implant_term": ["人工血管"]}
咽瘘切开引流术	29.0 005	{"1_region_term": ["咽"], "2_operation_term": ["切开引流术"], "3_disease_term": ["瘘"]}
膈肌脓肿引流术	34.89002	{"1_region_term": ["膈肌"], "2_operation_term": ["脓肿引流术"]}
足部关节脱位手法整复术	17.971D0	{"1_region_term": ["足部关节"], "2_operation_term": ["手法整复术"], "3_disease_term": ["脱位"]}
拇外展功能重建术	82.71001	{"1_region_term": ["拇外展功能"], "2_operation_term": ["重建术"]}
腹腔镜下巨结肠切除术	17.39001	{"1_region_term": ["巨结肠"], "2_operation_term": ["切除术"], "0_approach_term": ["腹腔镜下"]}
甲状腺CT检查	88.38014	{"1_region_term": ["甲状腺"], "2_operation_term": ["CT检查"]}
肛瘘切除术	49.12002	{"1_region_term": ["肛瘘"], "2_operation_term": ["切除术"]}
脑室-鼻咽分流术	02.31001	{"1_region_term": ["脑室", "鼻咽"], "dummy_term": ["-"], "2_operation_term": ["分流术"]}
下肢动脉内膜剥脱伴血栓切除术	38.18005	{"1_region_term": ["下肢动脉内膜"], "dummy_term": ["伴"], "2_operation_term": ["剥脱", "切除术"], "3_disease_term": ["血栓"]}
卵巢打孔术	65.99003	{"1_region_term": ["卵巢"], "2_operation_term": ["打孔术"]}
肛垫悬吊术	49.49001	{"1_region_term": ["肛", "垫"], "2_operation_term": ["悬吊术"]}
磁导航计算机辅助外科	00.34002	{"2_operation_term": ["磁导航计算机辅助"], "5_others_term": ["外科"]}
眶切开探查术	16.09001	{"1_region_term": ["眶"], "2_operation_term": ["切开探查术"]}
胃扭转复位术	44.92001	{"1_region_term": ["胃"], "2_operation_term": ["复位术"], "3_disease_term": ["扭转"]}
肛管病损切除术	49.39002	{"1_region_term": ["肛管"], "2_operation_term": ["病损切除术"]}
双侧乳房扩大根治性切除术	85.48001	{"1_region_term": ["双侧乳房"], "2_operation_term": ["扩大根治性切除术"]}
子宫韧带修补术	69.29012	{"1_region_term": ["子宫韧带"], "2_operation_term": ["修补术"]}
阴道内异物去除	98.17001	{"1_region_term": ["阴道内"], "2_operation_term": ["异物去除"]}
人工镫骨置入术	19.19004	{"2_operation_term": ["置入术"], "4_implant_term": ["人工镫骨"]}
尿道旁腺病损切除术	58.92002	{"1_region_term": ["尿道旁腺"], "2_operation_term": ["病损切除术"]}
腹部平片	88.19001	{"1_region_term": ["腹部"], "2_operation_term": ["平片"]}
腹腔镜下腹膜活检术	54.23006	{"1_region_term": ["腹膜"], "2_operation_term": ["活检术"], "0_approach_term": ["腹腔镜下"]}
肝管切开引流术	51.59007	{"1_region_term": ["肝管切开"], "2_operation_term": ["引流术"]}
锁骨X线检查	87.43003	{"1_region_term": ["锁骨"], "2_operation_term": ["X线检查"]}
面骨合成物置入术	76.92002	{"1_region_term": ["面骨"], "2_operation_term": ["置入术"], "4_implant_term": ["合成物"]}
催产素激惹实验(oct)	75.35001	{"dummy_term": ["(", ")"], "2_operation_term": ["催产素激惹实验", "oct"]}
口腔黏膜游离移植术	27.59019	{"1_region_term": ["口腔黏膜"], "2_operation_term": ["游离移植术"]}
锁骨截骨术	77.21002	{"1_region_term": ["锁骨"], "2_operation_term": ["截骨术"]}
单侧肾上腺切除术	07.22001	{"1_region_term": ["单侧肾上腺"], "2_operation_term": ["切除术"]}
鼻骨骨折切开复位术	21.72001	{"1_region_term": ["鼻骨"], "2_operation_term": ["切开复位术"], "3_disease_term": ["骨折"]}
创面负压封闭引流[VSD]	86.04025	{"dummy_term": ["[", "]"], "2_operation_term": ["创面负压封闭引流", "VSD"]}
踝关节CT检查	88.38006	{"1_region_term": ["踝关节"], "2_operation_term": ["CT检查"]}
经蝶骨垂体探查术	07.72002	{"1_region_term": ["垂体"], "2_operation_term": ["探查术"], "0_approach_term": ["经蝶骨"]}
胆囊破裂修补术	51.91001	{"1_region_term": ["胆囊"], "2_operation_term": ["破裂修补术"]}
股骨骨折闭合复位术	79.05002	{"1_region_term": ["股骨"], "2_operation_term": ["闭合复位术"], "3_disease_term": ["骨折"]}
直视下直肠活检术	48.25001	{"1_region_term": ["直肠"], "2_operation_term": ["活检术"], "0_approach_term": ["直视下"]}
胃镜下活检	44.14002	{"2_operation_term": ["活检"], "0_approach_term": ["胃镜下"]}
小梁切除术伴人造移植物	12.64009	{"dummy_term": ["伴"], "2_operation_term": ["小梁切除术", "人造移植物"]}
首次经静脉心房和心室电极置入术	37.72001	{"0_approach_term": ["经静脉"], "2_operation_term": ["置入术"], "5_others_term": ["首次"], "4_implant_term": ["心房和心室电极"]}
颅内血管畸形夹闭术	38.81002	{"1_region_term": ["颅内血管"], "2_operation_term": ["夹闭术"], "3_disease_term": ["畸形"]}
经皮心脏冷冻消融术	37.34002	{"1_region_term": ["心脏"], "2_operation_term": ["冷冻消融术"], "0_approach_term": ["经皮"]}
同种异体肝移植术	50.59005	{"1_region_term": ["同种异体肝"], "2_operation_term": ["移植术"]}
肋骨螺钉内固定术	78.51011	{"1_region_term": ["肋骨"], "2_operation_term": ["内固定术"], "4_implant_term": ["螺钉"]}
眉部瘢痕切除术	08.20003	{"1_region_term": ["眉部"], "2_operation_term": ["切除术"], "3_disease_term": ["瘢痕"]}
肘关节离断术	84.06001	{"1_region_term": ["肘关节"], "2_operation_term": ["离断术"]}
股神经松解术	04.49036	{"1_region_term": ["股神经"], "2_operation_term": ["松解术"]}
腹腔镜下胃病损切除术	43.41003	{"1_region_term": ["胃"], "2_operation_term": ["病损切除术"], "0_approach_term": ["腹腔镜下"]}
手部肌肉移植术	82.58001	{"1_region_term": ["手部肌肉"], "2_operation_term": ["移植术"]}
肱骨钢板内固定术	78.52005	{"1_region_term": ["肱骨"], "2_operation_term": ["内固定术"], "4_implant_term": ["钢板"]}
子宫颈病损烧灼术	67.32007	{"1_region_term": ["子宫颈"], "2_operation_term": ["烧灼术"], "3_disease_term": ["病损"]}
肺动脉探查术	38.05002	{"1_region_term": ["肺动脉"], "2_operation_term": ["探查术"]}
上颌LeFortⅡ型分块截骨成形术	76.65008	{"1_region_term": ["上颌"], "dummy_term": ["LeFort", "Ⅱ", "型", "分块"], "2_operation_term": ["截骨成形术"]}
周围血管非药物洗脱支架置入术	39.90001	{"1_region_term": ["周围血管"], "2_operation_term": ["置入术"], "4_implant_term": ["非药物洗脱支架"]}
经皮右心室辅助装置置入术[RVAD置入术]	37.65002	{"1_region_term": ["右心室"], "dummy_term": ["[", "RVAD", "]"], "0_approach_term": ["经皮"], "2_operation_term": ["置入术", "置入术"], "4_implant_term": ["辅助装置"]}
下颌下腺切除术	26.32004	{"1_region_term": ["下颌下腺"], "2_operation_term": ["切除术"]}
喉软骨切除术	30.29007	{"1_region_term": ["喉软骨"], "2_operation_term": ["切除术"]}
距下关节关节制动术	81.18007	{"1_region_term": ["距下关节"], "2_operation_term": ["关节制动术"]}
肝Ⅷ段切除术	50.22009	{"1_region_term": ["肝"], "dummy_term": ["Ⅷ", "段"], "2_operation_term": ["切除术"]}
椎间盘镜下前入路胸椎间盘切除术	80.51031	{"1_region_term": ["胸椎间盘"], "2_operation_term": ["切除术"], "0_approach_term": ["椎间盘镜下", "前入路"]}
抗肿瘤基因治疗	99.28003	{"2_operation_term": ["基因治疗"], "5_others_term": ["抗肿瘤"]}
脑热影像图	88.81001	{"1_region_term": ["脑"], "2_operation_term": ["热影像图"]}
外固定架固定	93.59002	{"2_operation_term": ["固定"], "5_others_term": ["外固定架"]}
颅骨活检术	01.15001	{"1_region_term": ["颅骨"], "2_operation_term": ["活检术"]}
肘关节镜下关节松解术	80.42002	{"1_region_term": ["肘关节", "关节"], "2_operation_term": ["松解术"], "5_others_term": ["镜下"]}
胸骨后甲状腺全部切除术	06.52001	{"1_region_term": ["胸骨后甲状腺"], "2_operation_term": ["全部切除术"]}
黄斑裂孔修复术	14.32001	{"1_region_term": ["黄斑"], "2_operation_term": ["修复术"], "3_disease_term": ["裂孔"]}
经尿道膀胱活检	57.33001	{"1_region_term": ["膀胱"], "2_operation_term": ["活检"], "0_approach_term": ["经尿道"]}
睾丸复位术	62.5 001	{"1_region_term": ["睾丸"], "2_operation_term": ["复位术"]}
超声内镜下胰腺细针穿刺活检(FNA)	52.14001	{"1_region_term": ["胰腺"], "dummy_term": ["(", ")"], "2_operation_term": ["细针穿刺活检", "FNA"], "0_approach_term": ["超声内镜下"]}
髋关节滑膜切除术	80.75001	{"1_region_term": ["髋关节", "滑膜"], "2_operation_term": ["切除术"]}
腱环法屈肌腱滑车重建术	82.71004	{"1_region_term": ["腱环法屈肌腱滑车"], "2_operation_term": ["重建术"]}
脑室-蛛网膜下腔分流术	02.22003	{"1_region_term": ["脑室", "蛛网膜下腔"], "dummy_term": ["-"], "2_operation_term": ["分流术"]}
乳房穿刺活检	85.11001	{"1_region_term": ["乳房"], "2_operation_term": ["穿刺活检"]}
韦克斯勒成人智力测验	94.01002	{"dummy_term": ["成", "人"], "2_operation_term": ["智力测验"], "5_others_term": ["韦克斯勒"]}
输尿管成形术	56.89002	{"1_region_term": ["输尿管"], "2_operation_term": ["成形术"]}
股骨外固定架固定术	78.15001	{"1_region_term": ["股骨外"], "2_operation_term": ["固定架固定术"]}
舌咽神经切断术	29.92001	{"1_region_term": ["舌咽神经"], "2_operation_term": ["切断术"]}
腹腔镜下肾上腺部分切除术	07.29002	{"1_region_term": ["肾上腺"], "2_operation_term": ["部分切除术"], "0_approach_term": ["腹腔镜下"]}
虹膜修补术	12.39001	{"1_region_term": ["虹膜"], "2_operation_term": ["修补术"]}
腕骨骨折切开复位钢板内固定术	79.33009	{"1_region_term": ["腕骨"], "4_implant_term": ["钢板"], "2_operation_term": ["切开复位", "内固定术"], "3_disease_term": ["骨折"]}
中斜角肌部分切除术	83.45007	{"1_region_term": ["中斜角肌"], "2_operation_term": ["部分切除术"]}
与供者有血缘关系的活体移植	00.91001	{"2_operation_term": ["与供者有血缘关系的活体移植"]}
颌下引流术	27.0 002	{"1_region_term": ["颌下"], "2_operation_term": ["引流术"]}
残余甲状腺大部切除术	06.39001	{"1_region_term": ["残余甲状腺"], "2_operation_term": ["大部切除术"]}
外阴切开引流术	71.09007	{"1_region_term": ["外阴"], "2_operation_term": ["切开引流术"]}
钩针治疗	17.96400	{"2_operation_term": ["钩针治疗"]}
主韧带悬吊术	69.22031	{"1_region_term": ["主韧带"], "2_operation_term": ["悬吊术"]}
尿化学检查	89.29002	{"2_operation_term": ["检查"], "5_others_term": ["尿化学"]}
皮肤病损冷冻治疗	86.3 164	{"dummy_term": ["皮肤病", "损"], "2_operation_term": ["冷冻治疗"]}
经皮抽吸卵巢活检	65.11001	{"1_region_term": ["卵巢"], "2_operation_term": ["活检"], "0_approach_term": ["经皮抽吸"]}
交叉唇瓣转移术	27.57005	{"1_region_term": ["交叉唇瓣"], "2_operation_term": ["转移术"]}
跟骨内固定物取出术	78.69002	{"1_region_term": ["跟骨内"], "2_operation_term": ["取出术"], "4_implant_term": ["固定物"]}
血管活检	38.21001	{"1_region_term": ["血管"], "2_operation_term": ["活检"]}
腹腔镜下胃大部切除伴胃-空肠吻合术[Billroth Ⅱ式手术]	43.7 005	{"1_region_term": ["胃", "胃", "空肠"], "dummy_term": ["大部", "伴", "-", "[", "Billroth", "Ⅱ", "式", "]"], "2_operation_term": ["切除", "吻合术", "手术"], "0_approach_term": ["腹腔镜下"]}
动脉穿刺术	38.98001	{"1_region_term": ["动脉"], "2_operation_term": ["穿刺术"]}
超声内镜下胃细针穿刺活检(FNA)	44.14003	{"1_region_term": ["胃"], "dummy_term": ["(", ")"], "2_operation_term": ["细针穿刺活检", "FNA"], "0_approach_term": ["超声内镜下"]}
腰椎外侧横突翻修术	81.37001	{"1_region_term": ["腰椎外侧横突"], "2_operation_term": ["翻修术"]}
眼球破裂修补术	16.82001	{"1_region_term": ["眼球"], "2_operation_term": ["破裂修补术"]}
锤状趾矫正术	77.56002	{"2_operation_term": ["矫正术"], "3_disease_term": ["锤状趾"]}
行走和步态训练	93.22001	{"2_operation_term": ["训练"], "5_others_term": ["行走和步态"]}
经皮肾镜超声碎石取石术，II期(再次住院)	55.04005	{"dummy_term": [",", "(", "再次", "住院", ")"], "2_operation_term": ["超声碎石取石术"], "5_others_term": ["II期"], "0_approach_term": ["经皮肾镜"]}
药物静脉旁路移植加压疗法	00.16001	{"5_others_term": ["药物"], "2_operation_term": ["移植加压疗法"], "0_approach_term": ["静脉旁路"]}
听骨切除术	19.3 002	{"1_region_term": ["听骨"], "2_operation_term": ["切除术"]}
拔罐治疗	17.94100	{"2_operation_term": ["拔罐治疗"]}
三房心矫治术	37.33009	{"2_operation_term": ["矫治术"], "3_disease_term": ["三房心"]}
后入路腰骶融合术	81.08013	{"1_region_term": ["腰骶"], "2_operation_term": ["融合术"], "0_approach_term": ["后入路"]}
肾动脉-脾动脉吻合术	39.26005	{"1_region_term": ["肾动脉", "脾动脉"], "dummy_term": ["-"], "2_operation_term": ["吻合术"]}
尿道会师术	58.49002	{"1_region_term": ["尿道"], "2_operation_term": ["会师术"]}
子宫角切除术	68.29036	{"1_region_term": ["子宫角"], "2_operation_term": ["切除术"]}
肾上腺囊肿切开引流术	07.41002	{"1_region_term": ["肾上腺"], "2_operation_term": ["切开引流术"], "3_disease_term": ["囊肿"]}
翼状胬肉切除伴异体干细胞移植术	11.32004	{"1_region_term": ["异体干细胞"], "dummy_term": ["伴"], "2_operation_term": ["翼状胬肉切除", "移植术"]}
颈神经病损切除术	04.07005	{"1_region_term": ["颈神经"], "2_operation_term": ["病损切除术"]}
经后颅窝三叉神经感觉根切断术	04.02004	{"1_region_term": ["三叉神经感觉根"], "2_operation_term": ["切断术"], "0_approach_term": ["经后颅窝"]}
外耳道支架置换术	18.9 005	{"1_region_term": ["外耳道"], "2_operation_term": ["置换术"], "4_implant_term": ["支架"]}
眼球摘除伴义眼台置入术	16.42001	{"1_region_term": ["眼球"], "dummy_term": ["伴"], "2_operation_term": ["摘除", "置入术"], "4_implant_term": ["义眼台"]}
大关节粘连手法松解术	17.97430	{"1_region_term": ["大关节"], "2_operation_term": ["手法松解术"], "3_disease_term": ["粘连"]}
肠淋巴干-小静脉吻合术	40.9 007	{"1_region_term": ["肠", "淋巴"], "dummy_term": ["干", "-", "小静脉"], "2_operation_term": ["吻合术"]}
气管镜下气管活检	31.44001	{"1_region_term": ["气管"], "2_operation_term": ["活检"], "0_approach_term": ["气管镜下"]}
肱骨截骨术	77.22001	{"1_region_term": ["肱骨"], "2_operation_term": ["截骨术"]}
子宫颈上子宫切除术	68.39003	{"1_region_term": ["子宫颈上子宫"], "2_operation_term": ["切除术"]}
肱动脉非药物洗脱支架置入术	39.90023	{"1_region_term": ["肱动脉"], "2_operation_term": ["置入术"], "4_implant_term": ["非药物洗脱支架"]}
胆总管探查术	51.51006	{"1_region_term": ["胆总管"], "2_operation_term": ["探查术"]}
直视下小肠活检术	45.15001	{"1_region_term": ["小肠"], "2_operation_term": ["活检术"], "0_approach_term": ["直视下"]}
咽后壁修补术	29.59001	{"1_region_term": ["咽后壁"], "2_operation_term": ["修补术"]}
泪腺活检	09.11001	{"1_region_term": ["泪腺"], "2_operation_term": ["活检"]}
肋骨成形术	78.41002	{"1_region_term": ["肋骨"], "2_operation_term": ["成形术"]}
胃造口冲洗	96.36001	{"1_region_term": ["胃"], "2_operation_term": ["冲洗"], "5_others_term": ["造口"]}
胆管修补术	51.79005	{"1_region_term": ["胆管"], "2_operation_term": ["修补术"]}
配镜检查	95.01002	{"dummy_term": ["配"], "2_operation_term": ["镜检查"]}
腹膜外剖宫产术	74.2 002	{"1_region_term": ["腹膜外"], "2_operation_term": ["剖宫产术"]}
股骨部分切除术	77.85001	{"1_region_term": ["股骨"], "2_operation_term": ["部分切除术"]}
毁胎术	73.8 002	{"2_operation_term": ["毁胎术"]}
子宫内填塞物去除	97.72001	{"1_region_term": ["子宫内"], "dummy_term": ["去", "除"], "4_implant_term": ["填塞物"]}
气管镜检查	31.42002	{"2_operation_term": ["气管镜检查"]}
腘动脉-胫后动脉自体血管搭桥术	39.29047	{"1_region_term": ["腘动脉", "动脉"], "dummy_term": ["-", "胫", "后"], "2_operation_term": ["搭桥术"], "5_others_term": ["自体血管"]}
重组骨形态形成蛋白置入术	84.52001	{"2_operation_term": ["置入术"], "4_implant_term": ["重组骨形态形成蛋白"]}
淋巴管瘤切除术	40.29010	{"1_region_term": ["淋巴管"], "2_operation_term": ["切除术"], "3_disease_term": ["瘤"]}
声带粘连松解术	31.92001	{"1_region_term": ["声带"], "2_operation_term": ["粘连松解术"]}
胆总管-空肠吻合术	51.36001	{"1_region_term": ["胆总管", "空肠"], "dummy_term": ["-"], "2_operation_term": ["吻合术"]}
腹主动脉血栓切除术	38.04001	{"1_region_term": ["腹主动脉"], "2_operation_term": ["切除术"], "3_disease_term": ["血栓"]}
胸廓改良成形术	33.34003	{"1_region_term": ["胸廓"], "2_operation_term": ["改良成形术"]}
指关节软骨重建术	81.72006	{"1_region_term": ["指关节软骨"], "2_operation_term": ["重建术"]}
朗格汉胰岛细胞自体移植术	52.84001	{"1_region_term": ["朗格汉胰岛细胞"], "2_operation_term": ["自体移植术"]}
可植入式隐形眼镜置入术[ICL置入术]	13.91001	{"dummy_term": ["[", "]"], "2_operation_term": ["置入术", "ICL置入术"], "4_implant_term": ["可植入式隐形眼镜"]}
指骨骨折切开复位钢板内固定术	79.34005	{"1_region_term": ["指骨"], "4_implant_term": ["钢板"], "2_operation_term": ["切开复位", "内固定术"], "3_disease_term": ["骨折"]}
根治性胃切除术	43.99004	{"dummy_term": ["胃切除术"], "3_disease_term": ["根治性"]}
肝固定术	50.69001	{"1_region_term": ["肝"], "2_operation_term": ["固定术"]}
胫骨CT检查	88.38024	{"1_region_term": ["胫骨"], "2_operation_term": ["CT检查"]}
腹腔镜下骶韧带切断术	69.19002	{"1_region_term": ["骶韧带"], "2_operation_term": ["切断术"], "0_approach_term": ["腹腔镜下"]}
气管成形术	31.79001	{"1_region_term": ["气管"], "2_operation_term": ["成形术"]}
直肠脱垂注射术	48.76005	{"1_region_term": ["直肠"], "2_operation_term": ["注射术"], "3_disease_term": ["脱垂"]}
完全肺静脉异位引流矫正术	35.82007	{"1_region_term": ["完全肺静脉"], "2_operation_term": ["引流矫正术"], "3_disease_term": ["异位"]}
大肠切开探查术	45.03002	{"1_region_term": ["大肠"], "2_operation_term": ["切开探查术"]}
上颌窦穿刺抽吸灌洗	22.01003	{"1_region_term": ["上颌窦"], "2_operation_term": ["穿刺抽吸灌洗"]}
关节软骨修复术	81.96009	{"1_region_term": ["关节软骨"], "2_operation_term": ["修复术"]}
桡腕关节脱位手法整复术	17.97190	{"1_region_term": ["桡腕关节"], "2_operation_term": ["手法整复术"], "3_disease_term": ["脱位"]}
